market,category,split,array_index,history_start,origin_week,forecast_origin,target_start,target_end,dataset_version,dataset_status
JP,cultural_heritage,validation,130,2023-07-09,2024-06-30,2024-07-07 00:00:00+00:00,2024-07-07,2024-09-22,demand-v2-provisional,provisional
JP,cultural_heritage,validation,131,2023-07-16,2024-07-07,2024-07-14 00:00:00+00:00,2024-07-14,2024-09-29,demand-v2-provisional,provisional
JP,cultural_heritage,validation,132,2023-07-23,2024-07-14,2024-07-21 00:00:00+00:00,2024-07-21,2024-10-06,demand-v2-provisional,provisional
JP,cultural_heritage,validation,133,2023-07-30,2024-07-21,2024-07-28 00:00:00+00:00,2024-07-28,2024-10-13,demand-v2-provisional,provisional
JP,cultural_heritage,validation,134,2023-08-06,2024-07-28,2024-08-04 00:00:00+00:00,2024-08-04,2024-10-20,demand-v2-provisional,provisional
JP,cultural_heritage,validation,135,2023-08-13,2024-08-04,2024-08-11 00:00:00+00:00,2024-08-11,2024-10-27,demand-v2-provisional,provisional
JP,cultural_heritage,validation,136,2023-08-20,2024-08-11,2024-08-18 00:00:00+00:00,2024-08-18,2024-11-03,demand-v2-provisional,provisional
JP,cultural_heritage,validation,137,2023-08-27,2024-08-18,2024-08-25 00:00:00+00:00,2024-08-25,2024-11-10,demand-v2-provisional,provisional
JP,cultural_heritage,validation,138,2023-09-03,2024-08-25,2024-09-01 00:00:00+00:00,2024-09-01,2024-11-17,demand-v2-provisional,provisional
JP,cultural_heritage,validation,139,2023-09-10,2024-09-01,2024-09-08 00:00:00+00:00,2024-09-08,2024-11-24,demand-v2-provisional,provisional
JP,cultural_heritage,validation,140,2023-09-17,2024-09-08,2024-09-15 00:00:00+00:00,2024-09-15,2024-12-01,demand-v2-provisional,provisional
JP,cultural_heritage,validation,141,2023-09-24,2024-09-15,2024-09-22 00:00:00+00:00,2024-09-22,2024-12-08,demand-v2-provisional,provisional
JP,cultural_heritage,validation,142,2023-10-01,2024-09-22,2024-09-29 00:00:00+00:00,2024-09-29,2024-12-15,demand-v2-provisional,provisional
JP,cultural_heritage,validation,143,2023-10-08,2024-09-29,2024-10-06 00:00:00+00:00,2024-10-06,2024-12-22,demand-v2-provisional,provisional
JP,cultural_heritage,validation,144,2023-10-15,2024-10-06,2024-10-13 00:00:00+00:00,2024-10-13,2024-12-29,demand-v2-provisional,provisional
JP,cultural_heritage,validation,145,2023-10-22,2024-10-13,2024-10-20 00:00:00+00:00,2024-10-20,2025-01-05,demand-v2-provisional,provisional
JP,cultural_heritage,validation,146,2023-10-29,2024-10-20,2024-10-27 00:00:00+00:00,2024-10-27,2025-01-12,demand-v2-provisional,provisional
JP,cultural_heritage,validation,147,2023-11-05,2024-10-27,2024-11-03 00:00:00+00:00,2024-11-03,2025-01-19,demand-v2-provisional,provisional
JP,cultural_heritage,validation,148,2023-11-12,2024-11-03,2024-11-10 00:00:00+00:00,2024-11-10,2025-01-26,demand-v2-provisional,provisional
JP,cultural_heritage,validation,149,2023-11-19,2024-11-10,2024-11-17 00:00:00+00:00,2024-11-17,2025-02-02,demand-v2-provisional,provisional
JP,cultural_heritage,validation,150,2023-11-26,2024-11-17,2024-11-24 00:00:00+00:00,2024-11-24,2025-02-09,demand-v2-provisional,provisional
JP,cultural_heritage,validation,151,2023-12-03,2024-11-24,2024-12-01 00:00:00+00:00,2024-12-01,2025-02-16,demand-v2-provisional,provisional
JP,cultural_heritage,validation,152,2023-12-10,2024-12-01,2024-12-08 00:00:00+00:00,2024-12-08,2025-02-23,demand-v2-provisional,provisional
JP,cultural_heritage,validation,153,2023-12-17,2024-12-08,2024-12-15 00:00:00+00:00,2024-12-15,2025-03-02,demand-v2-provisional,provisional
JP,cultural_heritage,validation,154,2023-12-24,2024-12-15,2024-12-22 00:00:00+00:00,2024-12-22,2025-03-09,demand-v2-provisional,provisional
JP,cultural_heritage,test,124,2024-03-17,2025-03-09,2025-03-16 00:00:00+00:00,2025-03-16,2025-06-01,demand-v2-provisional,provisional
JP,cultural_heritage,test,125,2024-03-24,2025-03-16,2025-03-23 00:00:00+00:00,2025-03-23,2025-06-08,demand-v2-provisional,provisional
JP,cultural_heritage,test,126,2024-03-31,2025-03-23,2025-03-30 00:00:00+00:00,2025-03-30,2025-06-15,demand-v2-provisional,provisional
JP,cultural_heritage,test,127,2024-04-07,2025-03-30,2025-04-06 00:00:00+00:00,2025-04-06,2025-06-22,demand-v2-provisional,provisional
JP,cultural_heritage,test,128,2024-04-14,2025-04-06,2025-04-13 00:00:00+00:00,2025-04-13,2025-06-29,demand-v2-provisional,provisional
JP,cultural_heritage,test,129,2024-04-21,2025-04-13,2025-04-20 00:00:00+00:00,2025-04-20,2025-07-06,demand-v2-provisional,provisional
JP,cultural_heritage,test,130,2024-04-28,2025-04-20,2025-04-27 00:00:00+00:00,2025-04-27,2025-07-13,demand-v2-provisional,provisional
JP,cultural_heritage,test,131,2024-05-05,2025-04-27,2025-05-04 00:00:00+00:00,2025-05-04,2025-07-20,demand-v2-provisional,provisional
JP,cultural_heritage,test,132,2024-05-12,2025-05-04,2025-05-11 00:00:00+00:00,2025-05-11,2025-07-27,demand-v2-provisional,provisional
JP,cultural_heritage,test,133,2024-05-19,2025-05-11,2025-05-18 00:00:00+00:00,2025-05-18,2025-08-03,demand-v2-provisional,provisional
JP,cultural_heritage,test,134,2024-05-26,2025-05-18,2025-05-25 00:00:00+00:00,2025-05-25,2025-08-10,demand-v2-provisional,provisional
JP,cultural_heritage,test,135,2024-06-02,2025-05-25,2025-06-01 00:00:00+00:00,2025-06-01,2025-08-17,demand-v2-provisional,provisional
JP,cultural_heritage,test,136,2024-06-09,2025-06-01,2025-06-08 00:00:00+00:00,2025-06-08,2025-08-24,demand-v2-provisional,provisional
JP,cultural_heritage,test,137,2024-06-16,2025-06-08,2025-06-15 00:00:00+00:00,2025-06-15,2025-08-31,demand-v2-provisional,provisional
JP,cultural_heritage,test,138,2024-06-23,2025-06-15,2025-06-22 00:00:00+00:00,2025-06-22,2025-09-07,demand-v2-provisional,provisional
JP,cultural_heritage,test,139,2024-06-30,2025-06-22,2025-06-29 00:00:00+00:00,2025-06-29,2025-09-14,demand-v2-provisional,provisional
JP,cultural_heritage,test,140,2024-07-07,2025-06-29,2025-07-06 00:00:00+00:00,2025-07-06,2025-09-21,demand-v2-provisional,provisional
JP,cultural_heritage,test,141,2024-07-14,2025-07-06,2025-07-13 00:00:00+00:00,2025-07-13,2025-09-28,demand-v2-provisional,provisional
JP,cultural_heritage,test,142,2024-07-21,2025-07-13,2025-07-20 00:00:00+00:00,2025-07-20,2025-10-05,demand-v2-provisional,provisional
JP,cultural_heritage,test,143,2024-07-28,2025-07-20,2025-07-27 00:00:00+00:00,2025-07-27,2025-10-12,demand-v2-provisional,provisional
JP,cultural_heritage,test,144,2024-08-04,2025-07-27,2025-08-03 00:00:00+00:00,2025-08-03,2025-10-19,demand-v2-provisional,provisional
JP,cultural_heritage,test,145,2024-08-11,2025-08-03,2025-08-10 00:00:00+00:00,2025-08-10,2025-10-26,demand-v2-provisional,provisional
JP,cultural_heritage,test,146,2024-08-18,2025-08-10,2025-08-17 00:00:00+00:00,2025-08-17,2025-11-02,demand-v2-provisional,provisional
JP,cultural_heritage,test,147,2024-08-25,2025-08-17,2025-08-24 00:00:00+00:00,2025-08-24,2025-11-09,demand-v2-provisional,provisional
JP,cultural_heritage,test,148,2024-09-01,2025-08-24,2025-08-31 00:00:00+00:00,2025-08-31,2025-11-16,demand-v2-provisional,provisional
JP,cultural_heritage,test,149,2024-09-08,2025-08-31,2025-09-07 00:00:00+00:00,2025-09-07,2025-11-23,demand-v2-provisional,provisional
JP,cultural_heritage,test,150,2024-09-15,2025-09-07,2025-09-14 00:00:00+00:00,2025-09-14,2025-11-30,demand-v2-provisional,provisional
JP,cultural_heritage,test,151,2024-09-22,2025-09-14,2025-09-21 00:00:00+00:00,2025-09-21,2025-12-07,demand-v2-provisional,provisional
JP,cultural_heritage,test,152,2024-09-29,2025-09-21,2025-09-28 00:00:00+00:00,2025-09-28,2025-12-14,demand-v2-provisional,provisional
JP,cultural_heritage,test,153,2024-10-06,2025-09-28,2025-10-05 00:00:00+00:00,2025-10-05,2025-12-21,demand-v2-provisional,provisional
JP,cultural_heritage,test,154,2024-10-13,2025-10-05,2025-10-12 00:00:00+00:00,2025-10-12,2025-12-28,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1040,2014-12-28,2015-12-20,2015-12-27 00:00:00+00:00,2015-12-27,2016-03-13,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1041,2015-01-04,2015-12-27,2016-01-03 00:00:00+00:00,2016-01-03,2016-03-20,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1042,2015-01-11,2016-01-03,2016-01-10 00:00:00+00:00,2016-01-10,2016-03-27,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1043,2015-01-18,2016-01-10,2016-01-17 00:00:00+00:00,2016-01-17,2016-04-03,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1044,2015-01-25,2016-01-17,2016-01-24 00:00:00+00:00,2016-01-24,2016-04-10,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1045,2015-02-01,2016-01-24,2016-01-31 00:00:00+00:00,2016-01-31,2016-04-17,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1046,2015-02-08,2016-01-31,2016-02-07 00:00:00+00:00,2016-02-07,2016-04-24,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1047,2015-02-15,2016-02-07,2016-02-14 00:00:00+00:00,2016-02-14,2016-05-01,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1048,2015-02-22,2016-02-14,2016-02-21 00:00:00+00:00,2016-02-21,2016-05-08,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1049,2015-03-01,2016-02-21,2016-02-28 00:00:00+00:00,2016-02-28,2016-05-15,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1050,2015-03-08,2016-02-28,2016-03-06 00:00:00+00:00,2016-03-06,2016-05-22,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1051,2015-03-15,2016-03-06,2016-03-13 00:00:00+00:00,2016-03-13,2016-05-29,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1052,2015-03-22,2016-03-13,2016-03-20 00:00:00+00:00,2016-03-20,2016-06-05,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1053,2015-03-29,2016-03-20,2016-03-27 00:00:00+00:00,2016-03-27,2016-06-12,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1054,2015-04-05,2016-03-27,2016-04-03 00:00:00+00:00,2016-04-03,2016-06-19,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1055,2015-04-12,2016-04-03,2016-04-10 00:00:00+00:00,2016-04-10,2016-06-26,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1056,2015-04-19,2016-04-10,2016-04-17 00:00:00+00:00,2016-04-17,2016-07-03,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1057,2015-04-26,2016-04-17,2016-04-24 00:00:00+00:00,2016-04-24,2016-07-10,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1058,2015-05-03,2016-04-24,2016-05-01 00:00:00+00:00,2016-05-01,2016-07-17,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1059,2015-05-10,2016-05-01,2016-05-08 00:00:00+00:00,2016-05-08,2016-07-24,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1060,2015-05-17,2016-05-08,2016-05-15 00:00:00+00:00,2016-05-15,2016-07-31,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1061,2015-05-24,2016-05-15,2016-05-22 00:00:00+00:00,2016-05-22,2016-08-07,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1062,2015-05-31,2016-05-22,2016-05-29 00:00:00+00:00,2016-05-29,2016-08-14,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1063,2015-06-07,2016-05-29,2016-06-05 00:00:00+00:00,2016-06-05,2016-08-21,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1064,2015-06-14,2016-06-05,2016-06-12 00:00:00+00:00,2016-06-12,2016-08-28,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1065,2015-06-21,2016-06-12,2016-06-19 00:00:00+00:00,2016-06-19,2016-09-04,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1066,2015-06-28,2016-06-19,2016-06-26 00:00:00+00:00,2016-06-26,2016-09-11,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1067,2015-07-05,2016-06-26,2016-07-03 00:00:00+00:00,2016-07-03,2016-09-18,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1068,2015-07-12,2016-07-03,2016-07-10 00:00:00+00:00,2016-07-10,2016-09-25,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1069,2015-07-19,2016-07-10,2016-07-17 00:00:00+00:00,2016-07-17,2016-10-02,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1070,2015-07-26,2016-07-17,2016-07-24 00:00:00+00:00,2016-07-24,2016-10-09,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1071,2015-08-02,2016-07-24,2016-07-31 00:00:00+00:00,2016-07-31,2016-10-16,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1072,2015-08-09,2016-07-31,2016-08-07 00:00:00+00:00,2016-08-07,2016-10-23,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1073,2015-08-16,2016-08-07,2016-08-14 00:00:00+00:00,2016-08-14,2016-10-30,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1074,2015-08-23,2016-08-14,2016-08-21 00:00:00+00:00,2016-08-21,2016-11-06,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1075,2015-08-30,2016-08-21,2016-08-28 00:00:00+00:00,2016-08-28,2016-11-13,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1076,2015-09-06,2016-08-28,2016-09-04 00:00:00+00:00,2016-09-04,2016-11-20,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1077,2015-09-13,2016-09-04,2016-09-11 00:00:00+00:00,2016-09-11,2016-11-27,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1078,2015-09-20,2016-09-11,2016-09-18 00:00:00+00:00,2016-09-18,2016-12-04,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1079,2015-09-27,2016-09-18,2016-09-25 00:00:00+00:00,2016-09-25,2016-12-11,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1080,2015-10-04,2016-09-25,2016-10-02 00:00:00+00:00,2016-10-02,2016-12-18,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1081,2015-10-11,2016-10-02,2016-10-09 00:00:00+00:00,2016-10-09,2016-12-25,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1082,2015-10-18,2016-10-09,2016-10-16 00:00:00+00:00,2016-10-16,2017-01-01,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1083,2015-10-25,2016-10-16,2016-10-23 00:00:00+00:00,2016-10-23,2017-01-08,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1084,2015-11-01,2016-10-23,2016-10-30 00:00:00+00:00,2016-10-30,2017-01-15,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1085,2015-11-08,2016-10-30,2016-11-06 00:00:00+00:00,2016-11-06,2017-01-22,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1086,2015-11-15,2016-11-06,2016-11-13 00:00:00+00:00,2016-11-13,2017-01-29,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1087,2015-11-22,2016-11-13,2016-11-20 00:00:00+00:00,2016-11-20,2017-02-05,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1088,2015-11-29,2016-11-20,2016-11-27 00:00:00+00:00,2016-11-27,2017-02-12,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1089,2015-12-06,2016-11-27,2016-12-04 00:00:00+00:00,2016-12-04,2017-02-19,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1090,2015-12-13,2016-12-04,2016-12-11 00:00:00+00:00,2016-12-11,2017-02-26,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1091,2015-12-20,2016-12-11,2016-12-18 00:00:00+00:00,2016-12-18,2017-03-05,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1092,2015-12-27,2016-12-18,2016-12-25 00:00:00+00:00,2016-12-25,2017-03-12,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1093,2016-01-03,2016-12-25,2017-01-01 00:00:00+00:00,2017-01-01,2017-03-19,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1094,2016-01-10,2017-01-01,2017-01-08 00:00:00+00:00,2017-01-08,2017-03-26,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1095,2016-01-17,2017-01-08,2017-01-15 00:00:00+00:00,2017-01-15,2017-04-02,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1096,2016-01-24,2017-01-15,2017-01-22 00:00:00+00:00,2017-01-22,2017-04-09,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1097,2016-01-31,2017-01-22,2017-01-29 00:00:00+00:00,2017-01-29,2017-04-16,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1098,2016-02-07,2017-01-29,2017-02-05 00:00:00+00:00,2017-02-05,2017-04-23,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1099,2016-02-14,2017-02-05,2017-02-12 00:00:00+00:00,2017-02-12,2017-04-30,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1100,2016-02-21,2017-02-12,2017-02-19 00:00:00+00:00,2017-02-19,2017-05-07,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1101,2016-02-28,2017-02-19,2017-02-26 00:00:00+00:00,2017-02-26,2017-05-14,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1102,2016-03-06,2017-02-26,2017-03-05 00:00:00+00:00,2017-03-05,2017-05-21,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1103,2016-03-13,2017-03-05,2017-03-12 00:00:00+00:00,2017-03-12,2017-05-28,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1104,2016-03-20,2017-03-12,2017-03-19 00:00:00+00:00,2017-03-19,2017-06-04,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1105,2016-03-27,2017-03-19,2017-03-26 00:00:00+00:00,2017-03-26,2017-06-11,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1106,2016-04-03,2017-03-26,2017-04-02 00:00:00+00:00,2017-04-02,2017-06-18,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1107,2016-04-10,2017-04-02,2017-04-09 00:00:00+00:00,2017-04-09,2017-06-25,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1108,2016-04-17,2017-04-09,2017-04-16 00:00:00+00:00,2017-04-16,2017-07-02,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1109,2016-04-24,2017-04-16,2017-04-23 00:00:00+00:00,2017-04-23,2017-07-09,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1110,2016-05-01,2017-04-23,2017-04-30 00:00:00+00:00,2017-04-30,2017-07-16,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1111,2016-05-08,2017-04-30,2017-05-07 00:00:00+00:00,2017-05-07,2017-07-23,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1112,2016-05-15,2017-05-07,2017-05-14 00:00:00+00:00,2017-05-14,2017-07-30,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1113,2016-05-22,2017-05-14,2017-05-21 00:00:00+00:00,2017-05-21,2017-08-06,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1114,2016-05-29,2017-05-21,2017-05-28 00:00:00+00:00,2017-05-28,2017-08-13,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1115,2016-06-05,2017-05-28,2017-06-04 00:00:00+00:00,2017-06-04,2017-08-20,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1116,2016-06-12,2017-06-04,2017-06-11 00:00:00+00:00,2017-06-11,2017-08-27,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1117,2016-06-19,2017-06-11,2017-06-18 00:00:00+00:00,2017-06-18,2017-09-03,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1118,2016-06-26,2017-06-18,2017-06-25 00:00:00+00:00,2017-06-25,2017-09-10,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1119,2016-07-03,2017-06-25,2017-07-02 00:00:00+00:00,2017-07-02,2017-09-17,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1120,2016-07-10,2017-07-02,2017-07-09 00:00:00+00:00,2017-07-09,2017-09-24,demand-v2-provisional,provisional
JP,theme_parks_entertainment,train,1121,2016-07-17,2017-07-09,2017-07-16 00:00:00+00:00,2017-07-16,2017-10-01,demand-v2-provisional,provisional
